,Date,TweetURL,User,Source,Location,Tweet
76,2020-06-22 15:01:57+00:00,https://twitter.com/EvaGyselle/status/1275081598384267264,EvaGyselle,Twitter for Android,,@anisanguine Maxis da ada unlimited cm umobile.bole try tu sbb mura sikit n maxis stable n coverage bayak. yoodo pakai line clcom. sy pakai yoodo.jnis x banyak pakai data bole try yoodo.clcom mahal tp bst cvrge.tunetalk ramai pakai skang.ok cume tgok coverage area awk la.😀
77,2020-06-15 15:59:41+00:00,https://twitter.com/hkdycblsxdktmew/status/1272559410947096577,hkdycblsxdktmew,Twitter for Android,she/her ,@___xxiiiii itulahh pasal wehhh wifi semua mahal tapi memerlukan wifi skrg ni. aku tgk gak plan telco yoodo tu murah gaklah
78,2020-06-15 15:40:09+00:00,https://twitter.com/___xxiiiii/status/1272554496166555648,___xxiiiii,Twitter for iPhone,180721,@hkdycblsxdktome ohh nak wifi ke. wifi taktau range smua mahal takdak murah. yoodo tu if bayar asing dgn family tk smpi 100 la tp nya
79,2020-06-09 11:13:06+00:00,https://twitter.com/MrFendyz/status/1270312963774181376,MrFendyz,Twitter for iPhone,"Selangor, Malaysia","@hmr4392 Mahal.. guna yoodo berbaloi.. 

Coverage celcom jgk.. https://t.co/fUQE1VYBaG"
80,2020-06-08 04:33:48+00:00,https://twitter.com/haliffh1/status/1269850086885830656,haliffh1,Twitter for Android,,@thefaizzainal Yoodo ngam untuk buat call.. data pon ok... X mahal x murah... Sedang2..    Coverage cun macam celcom... Jarang buat hal..  hari ni je masalah sikit..
81,2020-06-06 17:18:07+00:00,https://twitter.com/ItzGeekz/status/1269317658047967232,ItzGeekz,Twitter for Android,,"@haziqhazbauni @XavierNaxa serious yoodo is the best walaupun internet basic mahal tp dia ada buat promo yang tak merugikan pengguna. and dia add-on internet for whatsapp, ig, fb or more dgn harga yg berbaloi. now tgh ada promo RM20=20gb and total aku beli plan pun baru RM45 https://t.co/ZCvehJUdV4"
82,2020-06-04 11:47:23+00:00,https://twitter.com/zrqdnl/status/1268509653329154048,zrqdnl,Twitter for iPhone,,"@tr_tii @XavierNaxa mahal yoodo, tak berbaloi."
83,2020-06-01 16:56:00+00:00,https://twitter.com/blurgghhhh/status/1267500155491631110,blurgghhhh,Twitter for Android,,"@nazihahamzah Aku focus kt data je eh bkn call sms kt network aku guna
Digi laju tp mahal nokkk
Celcom nais la jgk. Aku guna rm38 48gb. Tapi hotspot limited to 3gb je🙄

Member ramai suggest yoodo. Check la kt gugel how it works sbb aku sendiri nk tuko yoodo bln dpn"
84,2020-06-01 05:39:39+00:00,https://twitter.com/Miui_poco/status/1267329945660829696,Miui_poco,Twitter for Android,,"@hanifjamals Dua2 sama pakai line celcom, cuma harga data yoodo sedikit mahal berbanding tunetalk, kelebihan yoodo adalah anda boleh customize data ikut keperluan sendiri"
85,2020-05-26 18:28:02+00:00,https://twitter.com/akfzfri/status/1265348990024876037,akfzfri,Twitter for iPhone,"Penang, Malaysia",Switching back to Tunetalk sebab Yoodo mahal sangat cepat habis data 😂
86,2020-05-21 10:42:03+00:00,https://twitter.com/naimfahmi_/status/1263419780289064960,naimfahmi_,Twitter for Android,Malaysia,@teeyaazz Mahal siol. tu kalau duduk terus jadi member yoodo gank 😍🤟🏻
87,2020-05-13 12:12:55+00:00,https://twitter.com/AzimanAkmalll/status/1260543545061986304,AzimanAkmalll,Twitter for Android,,@nodiyeye aku dah miskin... baju yoodo gank mahal sangat 😔
88,2020-05-09 01:22:19+00:00,https://twitter.com/qayyumaliff_/status/1258930266065612801,qayyumaliff_,Twitter for iPhone,,"Ah tahi, kalau tahu macam ni baik aku pakai tunetalk. Tapi plan mahal dari yoodo hm"
89,2020-05-07 12:22:52+00:00,https://twitter.com/bungasepet/status/1258371723197476866,bungasepet,Twitter for Android,,"Celcom - mahal
Tunetalk - slow
Yoodo - perfect

All three have the same network coverage, so 😏"
90,2020-05-04 10:44:24+00:00,https://twitter.com/mzrin_/status/1257259779216433154,mzrin_,Twitter for Android,Kepler-452b,"Maxis - semua best tapi mahal ya ampun. Lepastu kalau tak ambik plan kena topup pulak. Leceh. Coverage &amp; internet, okay. 

Yoodo - murah &amp; customizable plan tapi coverage &amp; speed so so jak (pakai line celcom xsilap) kalau kat area bandar mmg berbaloi sgt2."
91,2020-04-23 12:30:56+00:00,https://twitter.com/S781_257/status/1253300321574506497,S781_257,Twitter for Android,,"@hmetromy Maxis sangat berpuas hati tapi data mahal sungguh. Please lah buat satu plan postpaid unlimited walaupun mahal. Aku sanggup bayar. Setakat dah try semua telco even yg xde nama cam halo, okyo, yoodo, etc and setakat ni yg terbaik is yodoo. Line celcom and data murah."
92,2020-04-21 20:19:28+00:00,https://twitter.com/hawtaeshtuff/status/1252693454284451841,hawtaeshtuff,Twitter for iPhone,,Please if korang ada niat nk tukar ke yoodo. Please review balik. Berbaloi tak. Ak dh rasa. Aku ingat yoodo berbaloi tetapi meh. Lagi teruk dari umobile. Bayar mahal tapi xde line buat apa. Baik guna umobile byr takat tu kena dgn harga speed internet.
93,2020-04-21 04:09:26+00:00,https://twitter.com/cutesyreader_/status/1252449339735068672,cutesyreader_,Twitter for Android,,GB sikit mcmtu kalau buat layan movie or main game cepat je habis. Pastu kena topup data lagi. Dah lah harga mahal untuk 7 hari sampai RM10 tapi bagi 3GB je. Apekah? Be considerate please @HotlinkRED @HotlinkListens time2 PKP ni. Even Yoodo bagi 20GB free for their users.
94,2020-04-06 09:51:20+00:00,https://twitter.com/9str_anger4/status/1247099562021404672,9str_anger4,Twitter for Android,In Your Heart!,"@Celcom tolong check internet tu. Kau pnya slow hbis E la kt @kualalangat ni.. xckup celcom, dgn yoodo skli E. Agak2 ah org byr mahal kot. Tahu la baik hati bg 1Gb 1 malaysia, tp org yg bayar ni smpai xleh nk run langsung ni kira melampau. Da masuk hri ke-2 dah ni."
